date,id,episode,episodes_on_id,kind,severity,basis,severity_end,basis_end,first_tick,last_tick,n_ticks,lifetime_min,impact_leg,impact_leg_first,n_legs,self_scored,has_plans,late_min,quality,scorable,late_15,impact_trip,mut_kind,mut_severity,mut_basis,mut_impact_leg,mut_n_legs,mut_impact_at
2026-07-26,late_cascade:24993,1,1,late_cascade,critical,clock_only,critical,clock_only,12:33,13:03,11,30,28277,30371,3,0,1,-22.7,ok,1,0,arrival,0,0,0,1,1,0
2026-07-26,overrun:27338,1,1,overrun,critical,recorded_pickup,critical,recorded_pickup,12:57,12:57,1,0,29337,29337,2,0,1,26.4,ok,1,1,arrival,0,0,0,0,0,0
2026-07-26,late_cascade:30668,1,1,late_cascade,critical,clock_only,critical,clock_only,13:21,13:27,3,6,26371,26371,2,0,1,-13.4,ok,1,0,return,0,0,0,0,0,0
2026-07-26,overlap:30668:26371,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,13:30,13:57,10,27,26371,26371,2,0,1,-13.4,ok,1,0,return,0,0,0,0,0,0
2026-07-26,late_cascade:28043,1,1,late_cascade,watch,clock_only,watch,clock_only,16:03,16:03,1,0,28043,28043,1,1,0,49.5,ok,1,1,return,0,0,0,0,0,0
2026-07-26,late_cascade:29390,1,1,late_cascade,critical,clock_only,critical,clock_only,17:54,17:57,2,3,26775,26775,2,0,1,,none,0,,return,0,0,0,0,0,0
2026-07-26,overlap:29883:25941,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,18:03,18:57,19,54,25941,25941,2,0,1,-53.6,ok,1,0,other,0,0,0,0,0,0
2026-07-26,overrun:29030,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,19:12,19:33,8,21,29030,29030,1,1,1,26.9,ok,1,1,other,0,0,0,0,0,0
2026-07-26,late_cascade:30104,1,1,late_cascade,critical,clock_only,watch,clock_only,20:45,21:33,17,48,30104,30104,1,1,0,86.5,ok,1,1,arrival,0,1,0,0,0,0
2026-07-27,flight_change:28842,1,1,flight_change,warning,flight,warning,flight,06:00,07:36,33,96,28842,28842,1,1,0,,none,0,,return,0,0,0,0,0,0
2026-07-27,flight_change:29218,1,1,flight_change,critical,flight,critical,flight,06:00,07:51,38,111,29915,29915,2,0,1,-6.9,ok,1,0,return,0,0,0,0,0,0
2026-07-27,flight_change:29557,1,1,flight_change,critical,flight,critical,flight,06:00,10:06,83,246,26001,26001,2,0,1,25.4,ok,1,1,arrival,0,0,0,0,0,0
2026-07-27,flight_change:29848,1,1,flight_change,critical,flight,critical,flight,06:00,11:06,103,306,28975,28975,2,0,1,2.7,ok,1,0,return,0,0,0,0,0,0
2026-07-27,flight_change:30556,1,1,flight_change,critical,flight,warning,flight,06:00,11:42,115,342,30556,28216,1,1,1,-16.5,ok,1,0,arrival,0,1,0,1,1,2
2026-07-27,overlap:28165:29698,1,1,overlap,critical,clock_only,critical,clock_only,06:00,07:57,40,117,29698,29698,2,0,1,-2.9,ok,1,0,cruise,0,0,0,0,0,0
2026-07-27,overlap:28975:24060,1,1,overlap,critical,clock_only,critical,recorded_pickup,06:00,13:24,149,444,24060,24060,2,0,1,4.2,ok,1,0,return,0,0,1,0,0,0
2026-07-27,overlap:29040:24202,1,1,overlap,critical,clock_only,critical,recorded_pickup,06:00,12:27,130,387,24202,24202,2,0,1,-11.6,ok,1,0,return,0,0,1,0,0,0
2026-07-27,overlap:29771:23028,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,06:00,06:27,10,27,23028,23028,2,0,0,-31.3,ok,1,0,return,0,0,0,0,0,0
2026-07-27,overlap:29282:30684,1,3,overlap,critical,clock_only,critical,clock_only,06:51,07:00,4,9,30684,30684,2,0,1,-20.4,ok,1,0,arrival,0,0,0,0,0,0
2026-07-27,late_cascade:28842,1,1,late_cascade,critical,clock_only,critical,clock_only,07:03,07:36,12,33,28547,28842,2,0,1,,none,0,,arrival,0,0,0,1,1,1
2026-07-27,overlap:29282:30684,2,3,overlap,critical,clock_only,critical,clock_only,07:15,07:33,7,18,30684,30684,2,0,1,-20.4,ok,1,0,arrival,0,0,0,0,0,0
2026-07-27,overlap:29986:27277,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,07:24,08:57,32,93,27277,27277,2,0,1,9.7,ok,1,0,cruise,0,0,0,0,0,0
2026-07-27,unassigned:30684,1,1,unassigned,warning,clock_only,warning,clock_only,07:36,07:42,3,6,30684,30684,1,1,0,-20.4,ok,1,0,arrival,0,0,0,0,0,0
2026-07-27,overlap:29282:30684,3,3,overlap,critical,clock_only,critical,clock_only,07:45,07:57,5,12,30684,30684,2,0,1,-20.4,ok,1,0,arrival,0,0,0,0,0,0
2026-07-27,late_cascade:26985,1,2,late_cascade,critical,clock_only,critical,clock_only,07:48,07:51,2,3,29915,29915,3,0,1,-6.9,ok,1,0,return,0,0,0,0,0,0
2026-07-27,late_cascade:28547,1,1,late_cascade,critical,clock_only,critical,clock_only,07:48,08:12,9,24,28547,28547,1,1,0,,none,0,,arrival,0,0,0,0,0,0
2026-07-27,unassigned:29218,1,1,unassigned,critical,clock_only,critical,clock_only,07:54,07:57,2,3,29218,29218,1,1,1,16.6,ok,1,1,arrival,0,0,0,0,0,0
2026-07-27,late_cascade:26985,2,2,late_cascade,watch,clock_only,watch,clock_only,08:18,08:18,1,0,26985,26985,1,1,0,-0.1,ok,1,0,cruise,0,0,0,0,0,0
2026-07-27,late_cascade:30471,1,1,late_cascade,critical,clock_only,critical,clock_only,08:36,08:48,5,12,10447,10447,2,0,0,-61.7,ok,1,0,arrival,0,0,0,0,0,0
2026-07-27,overrun:26985,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,08:48,09:03,6,15,26985,26985,1,1,1,-0.1,ok,1,0,cruise,0,0,0,0,0,0
2026-07-27,flight_change:10447,1,1,flight_change,critical,flight,critical,flight,08:54,08:54,1,0,30841,30841,2,0,1,,none,0,,other,0,0,0,0,0,0
2026-07-27,late_cascade:29557,1,1,late_cascade,critical,clock_only,watch,clock_only,09:03,10:06,22,63,29557,26001,1,1,1,-30.7,ok,1,0,return,0,1,0,1,1,1
2026-07-27,late_cascade:24642,1,1,late_cascade,critical,clock_only,watch,clock_only,09:09,10:27,27,78,24642,28962,1,1,1,-24.9,ok,1,0,cruise,0,1,0,1,1,1
2026-07-27,overlap:29780:29848,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,09:09,09:36,10,27,29848,29848,2,0,0,87.6,ok,1,1,cruise,0,0,0,0,0,1
2026-07-27,overlap:27277:24328,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,09:18,10:42,29,84,24328,24328,2,0,1,48.5,ok,1,1,return,0,0,0,0,0,0
2026-07-27,flight_change:29915,1,1,flight_change,warning,flight,warning,flight,09:27,10:21,19,54,29915,29915,1,1,1,-6.9,ok,1,0,return,0,0,0,0,0,0
2026-07-27,late_cascade:24068,1,1,late_cascade,critical,clock_only,critical,clock_only,09:48,10:15,10,27,30511,24068,2,0,1,,none,0,,cruise,0,0,0,1,1,1
2026-07-27,unassigned:30755,1,1,unassigned,warning,clock_only,warning,clock_only,09:54,09:54,1,0,30755,30755,1,1,0,-29.4,ok,1,0,arrival,0,0,0,0,0,0
2026-07-27,late_cascade:30749,1,1,late_cascade,critical,clock_only,critical,clock_only,09:57,10:03,3,6,30017,30017,2,0,1,1.4,ok,1,0,arrival,0,0,0,0,0,0
2026-07-27,overlap:25534:30755,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,09:57,10:54,20,57,30755,30755,2,0,1,-29.4,ok,1,0,arrival,0,0,0,0,0,0
2026-07-27,overlap:30749:30017,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,10:06,10:15,4,9,30017,30017,2,0,1,1.4,ok,1,0,arrival,0,0,0,0,0,0
2026-07-27,late_cascade:29848,1,1,late_cascade,critical,clock_only,watch,clock_only,10:18,11:06,17,48,29848,24060,1,1,1,87.6,ok,1,1,cruise,0,1,0,1,1,1
2026-07-27,overrun:27277,1,1,overrun,critical,recorded_pickup,critical,recorded_pickup,10:18,10:21,2,3,24328,24328,2,0,0,48.5,ok,1,1,return,0,0,0,0,0,0
2026-07-27,overlap:24642:28962,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,10:30,11:42,25,72,28962,28962,2,0,1,-0.6,ok,1,0,arrival,0,0,0,0,0,0
2026-07-27,late_cascade:30511,1,1,late_cascade,critical,clock_only,watch,clock_only,11:03,12:27,29,84,30511,30511,1,1,0,,none,0,,cruise,0,1,0,0,0,0
2026-07-27,late_cascade:24328,1,1,late_cascade,critical,clock_only,watch,clock_only,11:06,11:33,10,27,24328,29522,1,1,1,48.5,ok,1,1,return,0,1,0,1,1,1
2026-07-27,overlap:29848:28975,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,11:09,12:27,27,78,28975,28975,2,0,1,2.7,ok,1,0,return,0,0,0,0,0,0
2026-07-27,late_cascade:29040,1,1,late_cascade,critical,clock_only,critical,clock_only,11:33,11:51,7,18,24202,24202,2,0,1,-11.6,ok,1,0,return,0,0,0,0,0,0
2026-07-27,late_cascade:28975,1,1,late_cascade,critical,clock_only,critical,clock_only,12:33,12:42,4,9,24060,24060,2,0,1,4.2,ok,1,0,return,0,0,0,0,0,0
2026-07-27,unassigned:30946,1,1,unassigned,critical,clock_only,critical,clock_only,13:45,13:45,1,0,30946,30946,1,1,1,-10.7,ok,1,0,other,0,0,0,0,0,0
2026-07-27,late_cascade:26612,1,1,late_cascade,critical,clock_only,watch,clock_only,16:36,18:48,45,132,26612,26612,1,1,0,120.6,ok,1,1,arrival,0,1,0,0,0,0
2026-07-27,overrun:30621,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,17:51,18:12,8,21,30621,30621,1,1,1,14.5,ok,1,0,arrival,0,0,0,0,0,0
2026-07-27,overlap:30476:28883,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,19:42,19:54,5,12,28883,28883,2,0,1,8.6,ok,1,0,arrival,0,0,0,0,0,1
2026-07-27,flight_change:26475,1,1,flight_change,warning,flight,warning,flight,19:57,21:27,31,90,26475,26475,1,1,1,-9.8,ok,1,0,other,0,0,0,0,0,0
2026-07-27,late_cascade:26475,1,1,late_cascade,critical,clock_only,critical,clock_only,21:27,21:27,1,0,27873,27873,2,0,1,29.7,ok,1,1,arrival,0,0,0,0,0,0
2026-07-27,overlap:26475:27873,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,21:30,22:00,11,30,27873,27873,2,0,1,29.7,ok,1,1,arrival,0,0,0,0,0,0
2026-07-27,late_cascade:30617,1,1,late_cascade,critical,clock_only,critical,clock_only,22:45,22:45,1,0,30617,30617,1,1,0,,none,0,,arrival,0,0,0,0,0,0
2026-07-28,flight_change:22449,1,1,flight_change,critical,flight,critical,flight,06:00,07:33,32,93,20978,20978,2,0,0,3.8,ok,1,0,return,0,0,0,0,0,0
2026-07-28,flight_change:29553,1,1,flight_change,critical,flight,critical,flight,06:00,14:00,161,480,28873,28873,2,0,1,-21.5,ok,1,0,return,0,0,0,0,0,0
2026-07-28,overlap:28988:27057,1,1,overlap,critical,clock_only,critical,clock_only,06:00,08:18,47,138,27057,27057,2,0,1,-21.7,ok,1,0,return,0,0,0,0,0,0
2026-07-28,late_cascade:24520,1,1,late_cascade,critical,clock_only,critical,clock_only,06:33,06:39,3,6,24520,24520,1,1,0,,none,0,,return,0,0,0,0,0,0
2026-07-28,unassigned:31079,1,1,unassigned,warning,clock_only,warning,clock_only,08:18,08:18,1,0,31079,31079,1,1,1,3.3,ok,1,0,other,0,0,0,0,0,0
2026-07-28,unassigned:27057,1,1,unassigned,warning,clock_only,warning,clock_only,08:21,08:21,1,0,27057,27057,1,1,1,-21.7,ok,1,0,return,0,0,0,0,0,0
2026-07-28,overlap:27057:20978,1,1,overlap,critical,clock_only,critical,clock_only,08:24,09:15,18,51,20978,20978,2,0,1,3.8,ok,1,0,return,0,0,0,0,0,0
2026-07-28,late_cascade:28289,1,1,late_cascade,critical,clock_only,critical,clock_only,09:03,09:15,5,12,27321,28289,2,0,1,-8.3,ok,1,0,return,0,0,0,1,1,1
2026-07-28,overlap:28289:27321,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,09:18,09:42,9,24,27321,27321,2,0,1,-8.3,ok,1,0,return,0,0,0,0,0,0
2026-07-28,overlap:31079:29207,1,1,overlap,warning,recorded_pickup,critical,recorded_pickup,10:33,11:00,10,27,29207,29207,2,0,1,3.1,ok,1,0,arrival,0,1,0,0,0,1
2026-07-28,unassigned:27791,1,1,unassigned,warning,clock_only,warning,clock_only,10:48,11:06,7,18,27791,27791,1,1,1,11.8,ok,1,0,return,0,0,0,0,0,0
2026-07-28,flight_change:27791,1,1,flight_change,critical,flight,critical,flight,11:09,11:51,15,42,22225,22225,2,0,1,-23.8,ok,1,0,return,0,0,0,0,0,0
2026-07-28,late_cascade:27791,1,2,late_cascade,critical,clock_only,critical,clock_only,12:33,12:39,3,6,27791,27791,1,1,0,11.8,ok,1,0,return,0,0,0,0,0,0
2026-07-28,late_cascade:27791,2,2,late_cascade,critical,clock_only,critical,clock_only,13:09,13:12,2,3,28580,28580,2,0,1,-7.3,ok,1,0,return,0,0,0,0,0,0
2026-07-28,overlap:27791:28580,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,13:15,14:00,16,45,28580,28580,2,0,1,-7.3,ok,1,0,return,0,0,0,0,0,0
2026-07-28,late_cascade:29381,1,1,late_cascade,critical,clock_only,critical,clock_only,13:18,13:18,1,0,19101,19101,2,0,1,-6.4,ok,1,0,arrival,0,0,0,0,0,0
2026-07-28,overlap:29381:19101,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,13:21,14:36,26,75,19101,19101,2,0,1,-6.4,ok,1,0,arrival,0,0,0,0,0,1
2026-07-28,late_cascade:24392,1,1,late_cascade,critical,clock_only,watch,clock_only,14:03,15:15,25,72,24392,24392,1,1,0,60.1,ok,1,1,return,0,1,0,0,0,0
2026-07-28,late_cascade:24989,1,1,late_cascade,critical,clock_only,critical,clock_only,14:03,14:03,1,0,24989,24989,1,1,0,4.7,ok,1,0,return,0,0,0,0,0,0
2026-07-28,overrun:30375,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,14:48,14:48,1,0,30375,30375,1,1,1,12.4,ok,1,0,arrival,0,0,0,0,0,0
2026-07-28,overrun:24392,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,15:18,15:21,2,3,24392,24392,1,1,1,60.1,ok,1,1,return,0,0,0,0,0,0
2026-07-28,late_cascade:22265,1,1,late_cascade,critical,clock_only,watch,clock_only,17:33,18:18,16,45,22265,22265,1,1,0,,none,0,,return,0,1,0,0,0,0
2026-07-29,flight_change:31087,1,2,flight_change,critical,flight,critical,flight,06:00,07:39,34,99,27780,27780,2,0,1,30.3,ok,1,1,arrival,0,0,0,0,0,0
2026-07-29,late_cascade:31212,1,1,late_cascade,critical,clock_only,watch,clock_only,06:33,07:33,21,60,31212,22452,1,1,1,,none,0,,return,0,1,0,1,1,1
2026-07-29,flight_change:31087,2,2,flight_change,critical,flight,critical,flight,07:57,09:21,29,84,27780,27780,2,0,1,30.3,ok,1,1,arrival,0,0,0,0,0,0
2026-07-29,overrun:30918,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,08:21,08:30,4,9,30918,30918,1,1,1,-0.2,ok,1,0,return,0,0,0,0,0,0
2026-07-29,late_cascade:22452,1,1,late_cascade,critical,clock_only,watch,clock_only,08:33,09:24,18,51,22452,22452,1,1,0,,none,0,,return,0,1,0,0,0,0
2026-07-29,late_cascade:28687,1,2,late_cascade,critical,clock_only,critical,clock_only,09:03,09:03,1,0,28687,28687,1,1,0,5.2,ok,1,0,return,0,0,0,0,0,0
2026-07-29,late_cascade:28687,2,2,late_cascade,watch,clock_only,watch,clock_only,09:48,09:48,1,0,28687,28687,1,1,0,5.2,ok,1,0,return,0,0,0,0,0,0
2026-07-29,overrun:28687,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,10:21,10:24,2,3,28687,28687,1,1,1,5.2,ok,1,0,return,0,0,0,0,0,0
2026-07-29,overlap:22568:30423,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,11:03,12:36,32,93,30423,30423,2,0,1,-1.4,ok,1,0,arrival,0,0,0,0,0,1
2026-07-29,late_cascade:30669,1,1,late_cascade,watch,clock_only,watch,clock_only,14:18,14:30,5,12,30669,30669,1,1,0,-4.9,ok,1,0,return,0,0,0,0,0,0
2026-07-29,late_cascade:28528,1,2,late_cascade,critical,clock_only,critical,clock_only,17:54,18:00,3,6,28528,28528,1,1,0,44.6,ok,1,1,arrival,0,0,0,0,0,0
2026-07-29,late_cascade:28528,2,2,late_cascade,watch,clock_only,watch,clock_only,18:39,19:06,10,27,28528,28528,1,1,0,44.6,ok,1,1,arrival,0,0,0,0,0,0
2026-07-29,unassigned:31197,1,1,unassigned,warning,clock_only,warning,clock_only,19:12,19:12,1,0,31197,31197,1,1,1,26.2,ok,1,1,arrival,0,0,0,0,0,0
2026-07-29,overlap:28528:31197,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,19:15,20:30,26,75,31197,31197,2,0,1,26.2,ok,1,1,arrival,0,0,0,0,0,0
2026-07-29,late_cascade:26711,1,1,late_cascade,watch,clock_only,watch,clock_only,19:24,19:24,1,0,26711,26711,1,1,0,-22.7,ok,1,0,arrival,0,0,0,0,0,0
2026-07-30,flight_change:19325,1,1,flight_change,critical,flight,critical,flight,06:00,12:12,125,372,24598,26289,2,0,1,,none,0,,arrival,0,0,0,1,0,1
2026-07-30,flight_change:22455,1,1,flight_change,critical,flight,critical,flight,06:00,11:21,108,321,26368,26368,2,0,1,14.2,ok,1,0,arrival,0,0,0,0,0,0
2026-07-30,flight_change:24598,1,1,flight_change,critical,flight,critical,flight,06:00,13:30,151,450,27628,27628,2,0,1,-7.8,ok,1,0,arrival,0,0,0,0,0,0
2026-07-30,flight_change:27924,1,1,flight_change,critical,flight,critical,flight,06:00,12:12,125,372,30747,30747,2,0,1,21.7,ok,1,1,arrival,0,0,0,0,0,0
2026-07-30,flight_change:28293,1,1,flight_change,critical,flight,critical,flight,06:00,12:57,140,417,27533,27533,2,0,1,-23.1,ok,1,0,arrival,0,0,0,0,0,0
2026-07-30,flight_change:29893,1,1,flight_change,warning,flight,warning,flight,06:00,11:33,112,333,29893,29893,1,1,0,18.3,ok,1,1,arrival,0,0,0,0,0,0
2026-07-30,flight_change:29949,1,1,flight_change,critical,flight,critical,flight,06:00,12:21,128,381,31435,31435,2,0,0,-22.4,ok,1,0,return,0,0,0,0,0,0
2026-07-30,flight_change:30002,1,1,flight_change,critical,flight,critical,flight,06:00,12:12,125,372,31137,31137,2,0,1,25.5,ok,1,1,arrival,0,0,0,0,0,0
2026-07-30,flight_change:30219,1,2,flight_change,critical,flight,critical,flight,06:00,10:03,82,243,19325,19325,2,0,0,-25.6,ok,1,0,arrival,0,0,0,0,0,0
2026-07-30,late_cascade:28801,1,1,late_cascade,critical,clock_only,critical,clock_only,06:03,06:33,11,30,28801,28801,1,1,0,,none,0,,return,0,0,0,0,0,0
2026-07-30,flight_change:31557,1,2,flight_change,critical,flight,critical,flight,07:36,10:03,50,147,24598,24598,2,0,0,,none,0,,arrival,0,0,0,0,0,0
2026-07-30,unassigned:31565,1,1,unassigned,warning,clock_only,warning,clock_only,08:39,08:51,5,12,31565,31565,1,1,0,-19.5,ok,1,0,other,0,0,0,0,0,0
2026-07-30,late_cascade:27494,1,1,late_cascade,critical,clock_only,critical,clock_only,10:03,10:15,5,12,27494,27494,1,1,0,,none,0,,arrival,0,0,0,0,0,0
2026-07-30,flight_change:31557,2,2,flight_change,critical,flight,critical,flight,10:09,10:48,14,39,30825,30825,2,0,0,1.6,ok,1,0,arrival,0,0,0,0,0,0
2026-07-30,late_cascade:31565,1,1,late_cascade,critical,clock_only,critical,clock_only,10:39,10:42,2,3,29260,29260,2,0,1,-4.3,ok,1,0,return,0,0,0,0,0,0
2026-07-30,overlap:31565:29260,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,10:45,10:57,5,12,29260,29260,2,0,1,-4.3,ok,1,0,return,0,0,0,0,0,0
2026-07-30,flight_change:30219,2,2,flight_change,critical,flight,critical,flight,11:24,11:42,7,18,21792,21792,2,0,1,-16.4,ok,1,0,arrival,0,0,0,0,0,0
2026-07-30,late_cascade:29265,1,1,late_cascade,critical,clock_only,critical,clock_only,12:03,12:15,5,12,29265,29265,1,1,0,,none,0,,return,0,0,0,0,0,0
2026-07-30,flight_change:26541,1,1,flight_change,warning,flight,warning,flight,12:36,13:27,18,51,26541,26541,1,1,1,-34.1,ok,1,0,arrival,0,0,0,0,0,0
2026-07-30,unassigned:30219,1,1,unassigned,warning,clock_only,warning,clock_only,13:21,13:39,7,18,30219,30219,1,1,1,8.8,ok,1,0,arrival,0,0,0,0,0,0
2026-07-30,unassigned:29893,1,1,unassigned,warning,clock_only,warning,clock_only,13:27,13:27,1,0,29893,29893,1,1,1,18.3,ok,1,1,arrival,0,0,0,0,0,0
2026-07-30,unassigned:28293,1,1,unassigned,warning,clock_only,warning,clock_only,14:09,14:15,3,6,28293,28293,1,1,1,-3.1,ok,1,0,arrival,0,0,0,0,0,0
2026-07-30,unassigned:30002,1,1,unassigned,warning,clock_only,warning,clock_only,14:09,14:09,1,0,30002,30002,1,1,1,-2.9,ok,1,0,arrival,0,0,0,0,0,0
2026-07-30,unassigned:24598,1,1,unassigned,warning,clock_only,warning,clock_only,15:00,15:27,10,27,24598,24598,1,1,1,,none,0,,arrival,0,0,0,0,0,0
2026-07-30,flight_change:30747,1,1,flight_change,warning,flight,warning,flight,15:27,16:15,17,48,30747,30747,1,1,1,21.7,ok,1,1,arrival,0,0,0,0,0,1
2026-07-30,overrun:29524,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,15:57,16:09,5,12,29524,29524,1,1,1,-35.6,ok,1,0,other,0,0,0,0,0,0
2026-07-30,late_cascade:29893,1,1,late_cascade,watch,clock_only,watch,clock_only,16:45,16:57,5,12,29893,29893,1,1,0,18.3,ok,1,1,arrival,0,0,0,0,0,0
2026-07-30,overlap:29893:27628,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,17:00,18:24,29,84,27628,27628,2,0,1,-7.8,ok,1,0,arrival,0,0,0,0,0,1
2026-07-30,late_cascade:25815,1,1,late_cascade,watch,clock_only,watch,clock_only,17:12,17:30,7,18,25815,25815,1,1,0,25.3,ok,1,1,arrival,0,0,0,0,0,0
2026-07-30,overrun:29949,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,18:21,18:42,8,21,29949,29949,1,1,1,31.8,ok,1,1,arrival,0,0,0,0,0,0
2026-07-30,late_cascade:28595,1,1,late_cascade,critical,clock_only,critical,clock_only,20:51,21:00,4,9,28595,28595,1,1,0,47.3,ok,1,1,arrival,0,0,0,0,0,0
2026-07-30,late_cascade:18884,1,1,late_cascade,critical,clock_only,critical,clock_only,22:57,23:00,2,3,18884,18884,1,1,0,82.6,ok,1,1,arrival,0,0,0,0,0,0
2026-07-31,flight_change:26459,1,1,flight_change,critical,flight,critical,flight,06:00,08:42,55,162,10448,10448,2,0,1,-8.9,ok,1,0,return,0,0,0,0,0,0
2026-07-31,flight_change:26732,1,1,flight_change,warning,flight,warning,flight,06:00,13:24,149,444,26732,26732,1,1,1,79.1,ok,1,1,arrival,0,0,0,0,0,0
2026-07-31,flight_change:28957,1,1,flight_change,critical,flight,critical,flight,06:00,08:48,57,168,29525,29525,2,0,1,1.6,ok,1,0,cruise,0,0,0,0,0,0
2026-07-31,flight_change:31389,1,1,flight_change,warning,flight,warning,flight,06:00,06:30,11,30,31389,31389,1,1,0,11.3,ok,1,0,arrival,0,0,0,0,0,0
2026-07-31,overlap:27872:16134,1,1,overlap,critical,clock_only,critical,recorded_pickup,06:00,09:36,73,216,16134,16134,2,0,1,-24.1,ok,1,0,return,0,0,1,0,0,0
2026-07-31,late_cascade:25982,1,1,late_cascade,critical,clock_only,critical,clock_only,07:33,07:39,3,6,26187,26187,2,0,1,-3.2,ok,1,0,return,0,0,0,0,0,0
2026-07-31,late_cascade:26297,1,1,late_cascade,critical,clock_only,critical,clock_only,07:33,07:42,4,9,26297,26297,1,1,0,,none,0,,return,0,0,0,0,0,0
2026-07-31,late_cascade:31391,1,1,late_cascade,critical,clock_only,critical,clock_only,07:36,07:36,1,0,16134,16134,3,0,1,-24.1,ok,1,0,return,0,0,0,0,0,0
2026-07-31,overlap:31391:27872,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,07:39,08:57,27,78,27872,27872,2,0,1,-6.4,ok,1,0,return,0,0,0,0,0,0
2026-07-31,overlap:25982:26187,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,07:42,08:27,16,45,26187,26187,2,0,1,-3.2,ok,1,0,return,0,0,0,0,0,0
2026-07-31,late_cascade:24837,1,2,late_cascade,critical,clock_only,critical,clock_only,08:03,08:03,1,0,24837,24837,1,1,0,3.2,ok,1,0,return,0,0,0,0,0,0
2026-07-31,late_cascade:25926,1,1,late_cascade,critical,clock_only,watch,clock_only,08:03,08:30,10,27,25926,30018,1,1,1,-10.0,ok,1,0,return,0,1,0,1,1,1
2026-07-31,late_cascade:26459,1,1,late_cascade,critical,clock_only,critical,clock_only,08:09,08:42,12,33,10448,10448,2,0,1,-8.9,ok,1,0,return,0,0,0,0,0,0
2026-07-31,late_cascade:24837,2,2,late_cascade,critical,clock_only,critical,clock_only,08:18,08:42,9,24,25754,31207,3,0,1,46.6,ok,1,1,arrival,0,0,0,1,1,0
2026-07-31,overlap:25926:30018,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,08:33,09:57,29,84,30018,30018,2,0,1,,none,0,,return,0,0,0,0,0,0
