date,tick,estimates,ms,cards,error
2026-08-20,11:15,live,42,2,
2026-08-20,11:00,live,45,3,
2026-08-20,10:45,live,67,5,
2026-08-20,10:30,live,66,6,
2026-08-20,10:15,live,362,4,
2026-08-20,10:00,live,343,4,
2026-08-20,09:45,live,45,2,
2026-08-20,09:30,live,194,3,
2026-08-20,09:15,live,46,3,
2026-08-20,09:00,live,45,2,
2026-08-20,08:45,live,67,4,
2026-08-20,08:30,live,273,5,
2026-08-20,08:15,live,230,4,
2026-08-20,08:00,live,230,4,
2026-08-20,07:45,live,393,5,
2026-08-20,07:30,live,543,5,
2026-08-20,07:15,live,219,4,
2026-08-20,07:00,live,242,5,
2026-08-20,06:45,live,216,5,
2026-08-20,06:30,live,221,5,
2026-08-20,06:15,live,221,5,
2026-08-20,06:00,live,222,5,
2026-08-20,23:00,masked,28,0,
2026-08-20,22:45,masked,54,0,
2026-08-20,22:30,masked,27,0,
2026-08-20,22:15,masked,28,0,
2026-08-20,22:00,masked,27,0,
2026-08-20,21:45,masked,28,0,
2026-08-20,21:30,masked,28,0,
2026-08-20,21:15,masked,53,0,
2026-08-20,21:00,masked,28,0,
2026-08-20,20:45,masked,28,0,
2026-08-20,20:30,masked,28,0,
2026-08-20,20:15,masked,27,0,
2026-08-20,20:00,masked,28,1,
2026-08-20,19:45,masked,53,1,
2026-08-20,19:30,masked,28,1,
2026-08-20,19:15,masked,28,1,
2026-08-20,19:00,masked,28,0,
2026-08-20,18:45,masked,28,0,
2026-08-20,18:30,masked,29,0,
2026-08-20,18:15,masked,55,0,
2026-08-20,18:00,masked,32,1,
2026-08-20,17:45,masked,31,1,
2026-08-20,17:30,masked,28,0,
2026-08-20,17:15,masked,28,0,
2026-08-20,17:00,masked,28,0,
2026-08-20,16:45,masked,28,0,
2026-08-20,16:30,masked,57,1,
2026-08-20,16:15,masked,32,2,
2026-08-20,16:00,masked,32,3,
2026-08-20,15:45,masked,32,2,
2026-08-20,15:30,masked,32,1,
2026-08-20,15:15,masked,33,1,
2026-08-20,15:00,masked,58,1,
2026-08-20,14:45,masked,33,1,
2026-08-20,14:30,masked,38,1,
2026-08-20,14:15,masked,38,2,
2026-08-20,14:00,masked,38,1,
2026-08-20,13:45,masked,51,3,
2026-08-20,13:30,masked,67,2,
2026-08-20,13:15,masked,42,2,
2026-08-20,13:00,masked,41,2,
2026-08-20,12:45,masked,41,2,
2026-08-20,12:30,masked,41,2,
2026-08-20,12:15,masked,41,2,
2026-08-20,12:00,masked,41,2,
2026-08-20,11:45,masked,72,3,
2026-08-20,11:30,masked,42,2,
2026-08-20,11:15,masked,42,2,
2026-08-20,11:00,masked,45,3,
2026-08-20,10:45,masked,66,5,
2026-08-20,10:30,masked,66,6,
2026-08-20,10:15,masked,337,3,
2026-08-20,10:00,masked,336,3,
2026-08-20,09:45,masked,41,1,
2026-08-20,09:30,masked,293,3,
2026-08-20,09:15,masked,193,3,
2026-08-20,09:00,masked,192,2,
2026-08-20,08:45,masked,210,4,
2026-08-20,08:30,masked,406,5,
2026-08-20,08:15,masked,380,4,
2026-08-20,08:00,masked,375,4,
2026-08-20,07:45,masked,509,5,
2026-08-20,07:30,masked,656,5,
2026-08-20,07:15,masked,359,4,
2026-08-20,07:00,masked,385,5,
2026-08-20,06:45,masked,361,5,
2026-08-20,06:30,masked,364,5,
2026-08-20,06:15,masked,372,5,
2026-08-20,06:00,masked,362,5,
